OrderId,OrderItemId,ProductType,ProductItem,ProductPeriod,ProductDetails,ProductStorage,Quantity,OrderTotal,OrderDate,ProductPeriod1,ProductPeriod2,PartnerName,PartnerGeoLat,PartnerGeoLon,FoodCattegory,ProductItem1,ProductItem2,ProductItem3,ProductItem4,ProductItem5
20199,3,DIARY,Margarine,12 months,,FROZEN,140,2000,3/11/2021,12,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Margarine,,,,
20199,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,140,2000,3/11/2021,1,week,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Milk, plain or flavored,,,
20199,5,SOY,Tofu,1 week,,REFRIGERATED,120,2000,3/11/2021,1,week,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Tofu,,,,
20199,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,115,2000,3/11/2021,1,week,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Bacon,,,,
20199,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,115,2000,3/11/2021,9,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Ham," canned (""keep refrigerated"" label)",,,
20199,8,FRUIT,Apples,1-2 days,,SHELF,145,2000,3/11/2021,2,days,LoMarket,-27.45759,152.96089,L3 - Fruits,Apples,,,,
20199,9,FRUIT,Bananas,Until ripe,,SHELF,100,2000,3/11/2021,0,ripe,LoMarket,-27.45759,152.96089,L3 - Fruits,Bananas,,,,
20199,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,145,2000,3/11/2021,0,ripe,LoMarket,-27.45759,152.96089,L2 - Vegetables,Tomatoes,,,,
20199,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,120,2000,3/11/2021,2,years,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Rice, white or wild,,,
20199,12,CONDIMENTS,"Olives, black and green",2 weeks,opened,REFRIGERATED,140,2000,3/11/2021,2,weeks,LoMarket,-27.45759,152.96089,"L5 - Fat, oil, Sugar, Sweets",Olives, black and green,,,
20199,13,VEGETABLES,"Artichokes, whole",,Do not freeze,FROZEN,100,2000,3/11/2021,0,0,LoMarket,-27.45759,152.96089,L2 - Vegetables,Artichokes, whole,,,
20199,14,FISH,Surimi seafood,9 months,,FROZEN,120,2000,3/11/2021,9,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Surimi seafood,,,,
20199,15,BAKING,"Cornmeal, stone ground or blue",2-3 months,opened,REFRIGERATED,140,2000,3/11/2021,3,months,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Cornmeal, stone ground or blue,,,
20199,16,BAKERY,"Cakes, chiffon, sponge",1 week,,REFRIGERATED,125,2000,3/11/2021,1,week,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Cakes, chiffon, sponge,,
20199,17,BAKING,"Cornmeal, regular, degerminated",12 months,opened,REFRIGERATED,125,2000,3/11/2021,12,months,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Cornmeal, regular, degerminated,,
20199,18,VEGETABLES,"Carrots, parsnips",10-12 months,,FROZEN,135,2000,3/11/2021,12,months,LoMarket,-27.45759,152.96089,L2 - Vegetables,Carrots, parsnips,,,
20199,19,FROZEN_ITEM,Juice concentrates,6-12 months,,FROZEN,115,2000,3/11/2021,12,months,LoMarket,-27.45759,152.96089,"L5 - Fat, oil, Sugar, Sweets",Juice concentrates,,,,
20199,20,VEGETABLES,Eggplant,3-4 days,,REFRIGERATED,130,2000,3/11/2021,4,days,LoMarket,-27.45759,152.96089,L2 - Vegetables,Eggplant,,,,
20199,21,DELI_ITEM,"Cheese, soft (such as brie, bel paese, goat cheese, fresh mozzarella)",6 months,,FROZEN,110,2000,3/11/2021,6,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Cheese, soft (such as brie, bel paese, goat cheese, fresh mozzarella)
20199,22,PROCESSED_MEAT,"Hot dogs, after opening",1 week,,REFRIGERATED,135,2000,3/11/2021,1,week,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Hot dogs, after opening,,,
20199,23,BAKERY,"Doughnuts, glazed or cake",1 month,,FROZEN,100,2000,3/11/2021,1,month,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Doughnuts, glazed or cake,,,
20199,24,PROCESSED_POULTRY,Pieces covered with broth or gravy,6 months,,FROZEN,140,2000,3/11/2021,6,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Pieces covered with broth or gravy,,,,
20199,25,FROZEN_ITEM,Guacamole,3-4 months,,FROZEN,100,2000,3/11/2021,4,months,LoMarket,-27.45759,152.96089,L2 - Vegetables,Guacamole,,,,
20199,26,BAKERY,"Cakes, pound cake",1 week,,REFRIGERATED,110,2000,3/11/2021,1,week,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Cakes, pound cake,,,
20199,27,PROCESSED_MEAT,"Lunch meats, sealed in package",1-2 months,,FROZEN,135,2000,3/11/2021,2,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Lunch meats, sealed in package,,,
20199,28,SMOKEDFISH,Herring,3-4 days,,REFRIGERATED,110,2000,3/11/2021,4,days,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Herring,,,,
20199,29,VEGETABLES,Cucumbers,,Do not freeze,FROZEN,105,2000,3/11/2021,0,0,LoMarket,-27.45759,152.96089,L2 - Vegetables,Cucumbers,,,,
20199,30,FROZEN_ITEM,"Sausages, precooked",1 week,,THAWED,110,2000,3/11/2021,1,week,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Sausages, precooked,,,
20199,31,VEGETABLES,Brussels sprouts,10-12 months,,FROZEN,135,2000,3/11/2021,12,months,LoMarket,-27.45759,152.96089,L2 - Vegetables,Brussels sprouts,,,,
20199,32,SOY,Tofu,5 months,,FROZEN,140,2000,3/11/2021,5,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Tofu,,,,
20199,33,DIARY,"Dips, sour cream based",2 weeks,,REFRIGERATED,140,2000,3/11/2021,2,weeks,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Dips, sour cream based,,,
20199,34,SHELLFISH,"Cooked shellfish, all",3-4 days,,REFRIGERATED,120,2000,3/11/2021,4,days,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Cooked shellfish, all,,,
20199,35,DOUGH,Ready-to-bake pie crust,2 months,,FROZEN,135,2000,3/11/2021,2,months,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Ready-to-bake pie crust,,,,
20199,36,VEGETABLES,Okra,10-12 months,,FROZEN,110,2000,3/11/2021,12,months,LoMarket,-27.45759,152.96089,L2 - Vegetables,Okra,,,,
20199,37,VEGETABLES,Tomatoes,2-3 days,,REFRIGERATED,110,2000,3/11/2021,3,days,LoMarket,-27.45759,152.96089,L2 - Vegetables,Tomatoes,,,,
20199,38,PROCESSED_MEAT,"Ham, fully cooked, slices or half",3-4 days,,REFRIGERATED,130,2000,3/11/2021,4,days,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Ham, fully cooked, slices or half,,
20200,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,115,2000,3/12/2021,2,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Cheese, processed slices,,,
20200,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,125,2000,3/12/2021,5,weeks,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Eggs, in shell,,,
20200,3,DIARY,Margarine,12 months,,FROZEN,135,2000,3/12/2021,12,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Margarine,,,,
20200,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,135,2000,3/12/2021,1,week,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Milk, plain or flavored,,,
20200,5,SOY,Tofu,1 week,,REFRIGERATED,125,2000,3/12/2021,1,week,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Tofu,,,,
20200,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,120,2000,3/12/2021,1,week,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Bacon,,,,
20200,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,100,2000,3/12/2021,9,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Ham," canned (""keep refrigerated"" label)",,,
20200,8,FRUIT,Apples,1-2 days,,SHELF,145,2000,3/12/2021,2,days,LoMarket,-27.45759,152.96089,L3 - Fruits,Apples,,,,
20200,9,FRUIT,Bananas,Until ripe,,SHELF,135,2000,3/12/2021,0,ripe,LoMarket,-27.45759,152.96089,L3 - Fruits,Bananas,,,,
20200,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,130,2000,3/12/2021,0,ripe,LoMarket,-27.45759,152.96089,L2 - Vegetables,Tomatoes,,,,
20200,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,145,2000,3/12/2021,2,years,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Rice, white or wild,,,
20200,12,DIARY,Yogurt,7-14 days,,REFRIGERATED,130,2000,3/12/2021,14,days,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Yogurt,,,,
20200,13,PESTO,Pesto or Sala,package date,unopened,REFRIGERATED,105,2000,3/12/2021,0,date,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Pesto or Sala,,,,
20200,14,FROZEN_ITEM,Lobster tails,2 days,,THAWED,115,2000,3/12/2021,2,days,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Lobster tails,,,,
20200,15,PROCESSED_MEAT,"Hot dogs, after opening",1 week,,REFRIGERATED,105,2000,3/12/2021,1,week,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Hot dogs, after opening,,,
20200,16,DIARY,"Cream, half-and-half",3-4 days,,REFRIGERATED,125,2000,3/12/2021,4,days,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Cream, half-and-half,,,
20200,17,FROZEN_ITEM,"Pancakes, Waffles",2 months,,FROZEN,115,2000,3/12/2021,2,months,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Pancakes, Waffles,,,
20200,18,VEGETABLES,Potatoes,1-2 weeks,,REFRIGERATED,135,2000,3/12/2021,2,weeks,LoMarket,-27.45759,152.96089,L2 - Vegetables,Potatoes,,,,
20200,19,BAKERY,"Cakes, chiffon, sponge",1 week,,REFRIGERATED,135,2000,3/12/2021,1,week,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Cakes, chiffon, sponge,,
20200,20,FRUIT,Melons,3-4 days,,REFRIGERATED,115,2000,3/12/2021,4,days,LoMarket,-27.45759,152.96089,L3 - Fruits,Melons,,,,
20200,21,DELI_ITEM,"Salads, vegetable",,Do not freeze,FROZEN,100,2000,3/12/2021,0,0,LoMarket,-27.45759,152.96089,L2 - Vegetables,Salads, vegetable,,,
20200,22,VEGETABLES,"Herbs, fresh",1-2 months,,FROZEN,125,2000,3/12/2021,2,months,LoMarket,-27.45759,152.96089,L2 - Vegetables,Herbs, fresh,,,
20200,23,DOUGH,"Tube cans of biscuits, rolls, pizza dough, etc.",,Do not freeze,FROZEN,140,2000,3/12/2021,0,0,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Tube cans of biscuits, rolls, pizza dough, etc.,
20200,24,SHELF_ITEM,"Syrup, genuine or real maple",12 months,opened,REFRIGERATED,105,2000,3/12/2021,12,months,LoMarket,-27.45759,152.96089,"L5 - Fat, oil, Sugar, Sweets",Syrup, genuine or real maple,,,
20200,25,PROCESSED_MEAT,"Hot dogs, sealed in package",2 weeks,,REFRIGERATED,140,2000,3/12/2021,2,weeks,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Hot dogs, sealed in package,,,
20200,26,BAKERY,"Cookies, bakery or homemade",2 months,,REFRIGERATED,130,2000,3/12/2021,2,months,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Cookies, bakery or homemade,,,
20200,27,FRUIT,Apricots,2-3 days,,REFRIGERATED,130,2000,3/12/2021,3,days,LoMarket,-27.45759,152.96089,L3 - Fruits,Apricots,,,,
20200,28,PASTA,"Pasta, fresh",2 months,,FROZEN,115,2000,3/12/2021,2,months,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Pasta, fresh,,,
20200,29,PROCESSED_POULTRY,Cooked poultry dishes,3-4 days,,REFRIGERATED,120,2000,3/12/2021,4,days,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Cooked poultry dishes,,,,
20200,30,BAKERY,"Pies, pecan",1-2 months,,FROZEN,140,2000,3/12/2021,2,months,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Pies, pecan,,,
20200,31,BAKERY,"Pies, mincemeat",8 months,,FROZEN,120,2000,3/12/2021,8,months,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Pies, mincemeat,,,
20200,32,VEGETABLES,Rutabagas,8-10 months,,FROZEN,100,2000,3/12/2021,10,months,LoMarket,-27.45759,152.96089,L2 - Vegetables,Rutabagas,,,,
20200,33,FROZEN_ITEM,"Sausages, precooked",1 week,,THAWED,100,2000,3/12/2021,1,week,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Sausages, precooked,,,
20200,34,BAKERY,"Bread, commercial*",7-14 days,,REFRIGERATED,100,2000,3/12/2021,14,days,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Bread, commercial*,,,
20201,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,120,2000,3/13/2021,2,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Cheese, processed slices,,,
20201,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,140,2000,3/13/2021,5,weeks,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Eggs, in shell,,,
20201,3,DIARY,Margarine,12 months,,FROZEN,120,2000,3/13/2021,12,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Margarine,,,,
20201,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,100,2000,3/13/2021,1,week,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Milk, plain or flavored,,,
20201,5,SOY,Tofu,1 week,,REFRIGERATED,130,2000,3/13/2021,1,week,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Tofu,,,,
20201,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,145,2000,3/13/2021,1,week,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Bacon,,,,
20201,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,135,2000,3/13/2021,9,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Ham," canned (""keep refrigerated"" label)",,,
20201,8,FRUIT,Apples,1-2 days,,SHELF,145,2000,3/13/2021,2,days,LoMarket,-27.45759,152.96089,L3 - Fruits,Apples,,,,
20201,9,FRUIT,Bananas,Until ripe,,SHELF,110,2000,3/13/2021,0,ripe,LoMarket,-27.45759,152.96089,L3 - Fruits,Bananas,,,,
20201,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,125,2000,3/13/2021,0,ripe,LoMarket,-27.45759,152.96089,L2 - Vegetables,Tomatoes,,,,
20201,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,105,2000,3/13/2021,2,years,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Rice, white or wild,,,
20201,12,PROCESSED_POULTRY,Pieces covered with broth or gravy,6 months,,FROZEN,120,2000,3/13/2021,6,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Pieces covered with broth or gravy,,,,
20201,13,PROCESSED_POULTRY,"Chicken nuggets, patties",1-2 days,,REFRIGERATED,145,2000,3/13/2021,2,days,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Chicken nuggets, patties,,,
20201,14,PROCESSED_MEAT,"Sausage, smoked links, patties",1-2 months,,FROZEN,100,2000,3/13/2021,2,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Sausage, smoked links, patties,,
20201,15,SHELLFISH,"Shucked clams, mussels and oysters",3-4 months,,FROZEN,100,2000,3/13/2021,4,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Shucked clams, mussels and oysters,,,
20201,16,DIARY,"Parmesan, shredded",1 month,opened,REFRIGERATED,130,2000,3/13/2021,1,month,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Parmesan, shredded,,,
20201,17,FROZEN_ITEM,Soy meat substitutes,12-18 months,,FROZEN,120,2000,3/13/2021,18,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Soy meat substitutes,,,,
20201,18,DIARY,"Eggs, hard cooked",,Do not freeze,FROZEN,105,2000,3/13/2021,0,0,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Eggs, hard cooked,,,
20201,19,VEGETABLES,Cabbage,10-12 months,,FROZEN,105,2000,3/13/2021,12,months,LoMarket,-27.45759,152.96089,L2 - Vegetables,Cabbage,,,,
20201,20,FROZEN_ITEM,"Pancakes, Waffles",2 months,,FROZEN,110,2000,3/13/2021,2,months,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Pancakes, Waffles,,,
20201,21,SOY,"Soy or rice beverage, soy flour, full-fat",6 months,opened,REFRIGERATED,145,2000,3/13/2021,6,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Soy or rice beverage, soy flour, full-fat,,
20201,22,SHELF_ITEM,"Tomatoes, sun dried, packed in cellophane",6-12 months,opened,REFRIGERATED,100,2000,3/13/2021,12,months,LoMarket,-27.45759,152.96089,L2 - Vegetables,Tomatoes, sun dried, packed in cellophane,,
20201,23,VEGETABLES,"Beans, green or wax",3-4 days,,REFRIGERATED,125,2000,3/13/2021,4,days,LoMarket,-27.45759,152.96089,L2 - Vegetables,Beans, green or wax,,,
20201,24,VEGETABLES,"Carrots, parsnips",3 weeks,,REFRIGERATED,110,2000,3/13/2021,3,weeks,LoMarket,-27.45759,152.96089,L2 - Vegetables,Carrots, parsnips,,,
20201,25,FRUIT,"Peaches, nectarines",3-4 days,,REFRIGERATED,105,2000,3/13/2021,4,days,LoMarket,-27.45759,152.96089,L3 - Fruits,Peaches, nectarines,,,
20201,26,DELI_ITEM,"Luncheon meats, store-sliced",3-5 days,,REFRIGERATED,130,2000,3/13/2021,5,days,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Luncheon meats, store-sliced,,,
20201,27,SHELF_ITEM,"Coffee, whole beans",2 weeks,opened,REFRIGERATED,125,2000,3/13/2021,2,weeks,LoMarket,-27.45759,152.96089,"L5 - Fat, oil, Sugar, Sweets",Coffee, whole beans,,,
20201,28,VEGETABLES,Spinach,1-2 days,,REFRIGERATED,105,2000,3/13/2021,2,days,LoMarket,-27.45759,152.96089,L2 - Vegetables,Spinach,,,,
20201,29,FRESH_MEAT,"Variety meats (liver, tongue, chitterlings, etc.)",3-4 months,,FROZEN,105,2000,3/13/2021,4,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Variety meats (liver, tongue, chitterlings, etc.),
20201,30,FRUIT,Apples,8 months,Cooked,FROZEN,115,2000,3/13/2021,8,months,LoMarket,-27.45759,152.96089,L3 - Fruits,Apples,,,,
20201,31,VEGETABLES,"Herbs, fresh",1-2 months,,FROZEN,140,2000,3/13/2021,2,months,LoMarket,-27.45759,152.96089,L2 - Vegetables,Herbs, fresh,,,
20201,32,BAKERY,"Bread, commercial*",3 months,,FROZEN,145,2000,3/13/2021,3,months,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Bread, commercial*,,,
20201,33,FROZEN_ITEM,"Shrimp, shellfish",12 months,,FROZEN,145,2000,3/13/2021,12,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Shrimp, shellfish,,,
20201,34,SHELLFISH,"Shrimp, scallops, crayfish, squid",1-2 days,,REFRIGERATED,145,2000,3/13/2021,2,days,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Shrimp, scallops, crayfish, squid,
20201,35,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",,Do not freeze,FROZEN,140,2000,3/13/2021,0,0,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Ham," canned (""keep refrigerated"" label)",,,
20202,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,116,2000,3/14/2021,2,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Cheese, processed slices,,,
20202,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,100,2000,3/14/2021,5,weeks,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Eggs, in shell,,,
20202,3,DIARY,Margarine,12 months,,FROZEN,108,2000,3/14/2021,12,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Margarine,,,,
20202,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,92,2000,3/14/2021,1,week,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Milk, plain or flavored,,,
20202,5,SOY,Tofu,1 week,,REFRIGERATED,108,2000,3/14/2021,1,week,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Tofu,,,,
20202,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,116,2000,3/14/2021,1,week,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Bacon,,,,
20202,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,96,2000,3/14/2021,9,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Ham," canned (""keep refrigerated"" label)",,,
20202,8,FRUIT,Apples,1-2 days,,SHELF,80,2000,3/14/2021,2,days,LoMarket,-27.45759,152.96089,L3 - Fruits,Apples,,,,
20202,9,FRUIT,Bananas,Until ripe,,SHELF,112,2000,3/14/2021,0,ripe,LoMarket,-27.45759,152.96089,L3 - Fruits,Bananas,,,,
20202,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,112,2000,3/14/2021,0,ripe,LoMarket,-27.45759,152.96089,L2 - Vegetables,Tomatoes,,,,
20202,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,104,2000,3/14/2021,2,years,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Rice, white or wild,,,
20202,12,FROZEN_ITEM,"Fish, breaded",,Do not defrost. Cook frozen.,THAWED,100,2000,3/14/2021,0,0,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Fish, breaded,,,
20202,13,PESTO,Pesto or Sala,package date,unopened,REFRIGERATED,112,2000,3/14/2021,0,date,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Pesto or Sala,,,,
20202,14,DIARY,"Eggs, hard cooked",,Do not freeze,FROZEN,88,2000,3/14/2021,0,0,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Eggs, hard cooked,,,
20202,15,FRESH_POULTRY,"Duckling or goose, whole",6 months,,FROZEN,104,2000,3/14/2021,6,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Duckling or goose, whole,,,
20202,16,SHELLFISH,"Crab legs, king, dungeness, snow",9-12 months,,FROZEN,108,2000,3/14/2021,12,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Crab legs, king, dungeness, snow,
20202,17,BAKERY,"Rolls, yeast, partially baked",1 week,,REFRIGERATED,112,2000,3/14/2021,1,week,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Rolls, yeast, partially baked,,
20202,18,VEGETABLES,Spinach,10-12 months,,FROZEN,100,2000,3/14/2021,12,months,LoMarket,-27.45759,152.96089,L2 - Vegetables,Spinach,,,,
20202,19,BAKERY,Muffins,1 week,,REFRIGERATED,108,2000,3/14/2021,1,week,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Muffins,,,,
20202,20,BAKERY,"Rolls, yeast, baked",2 months,,FROZEN,80,2000,3/14/2021,2,months,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Rolls, yeast, baked,,
20202,21,SHELF_ITEM,"Spices, paprika, red pepper, & chili powder",2 years,opened,REFRIGERATED,88,2000,3/14/2021,2,years,LoMarket,-27.45759,152.96089,"L5 - Fat, oil, Sugar, Sweets",Spices, paprika, red pepper, & chili powder,
20202,22,BAKERY,"Cookies, bakery or homemade",2 months,,REFRIGERATED,88,2000,3/14/2021,2,months,LoMarket,-27.45759,152.96089,"L1 - Bread, Cereal, Pasta",Cookies, bakery or homemade,,,
20202,23,SMOKEDFISH,"Salmon, whitefish, cold-smoked",2 months,,FROZEN,80,2000,3/14/2021,2,months,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Salmon, whitefish, cold-smoked,,
20202,24,PROCESSED_MEAT,"Hot dogs, sealed in package",2 weeks,,REFRIGERATED,92,2000,3/14/2021,2,weeks,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Hot dogs, sealed in package,,,
20202,25,VEGETABLES,"Carrots, parsnips",10-12 months,,FROZEN,116,2000,3/14/2021,12,months,LoMarket,-27.45759,152.96089,L2 - Vegetables,Carrots, parsnips,,,
20202,26,VEGETABLES,Garlic,1-2 weeks,,REFRIGERATED,100,2000,3/14/2021,2,weeks,LoMarket,-27.45759,152.96089,L2 - Vegetables,Garlic,,,,
20202,27,VEGETABLES,Cabbage,10-12 months,,FROZEN,84,2000,3/14/2021,12,months,LoMarket,-27.45759,152.96089,L2 - Vegetables,Cabbage,,,,
20202,28,DIARY,"Cheese, processed slices",,Do not freeze,FROZEN,112,2000,3/14/2021,0,0,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Cheese, processed slices,,,
20202,29,DELI_ITEM,"Fruit, cut",,Do not freeze,FROZEN,88,2000,3/14/2021,0,0,LoMarket,-27.45759,152.96089,L3 - Fruits,Fruit, cut,,,
20202,30,SHELLFISH,"Shrimp, scallops, crayfish, squid",1-2 days,,REFRIGERATED,92,2000,3/14/2021,2,days,LoMarket,-27.45759,152.96089,"L4 - Meat, Fish, Milk, Eggs",Shrimp, scallops, crayfish, squid,
